Winkel Volumen Druck Temperatur 
352 50.68647350437045 20.897674158075212 641.5441337027037
353 50.0284048079714 21.528009796822456 652.3145207784695
354 49.4574167812807 22.65447850507148 678.6127370877836
355 48.97379267673445 24.26350489687125 719.7037778474001
356 48.57777246645135 26.321506790620234 774.4347853064332
357 48.269552693724876 28.77797099564505 841.3369317409544
358 48.049286351531876 31.56943013059102 918.7348542238801
359 47.91708278805095 34.623773500249406 1004.8500922355721
360 47.87300763918031 37.86431269890067 1097.886132744784
361 47.91708278805095 41.213310213694264 1196.0914245602264
362 48.049286351531876 44.594893720780696 1297.8024314094216
363 48.269552693724876 47.93738486122524 1401.4710175686764
364 48.57777246645135 51.17503880716882 1505.6786264911357
365 48.973792676734476 54.24933631077716 1609.1431330522696
366 49.45741678128068 57.10986910131115 1710.7206673016062
367 50.0284048079714 59.71487744555159 1809.4046793860848
368 50.68647350437031 62.0314820940707 1904.3235692789974
369 51.43129651326062 64.03564519440638 1994.7375841249186
370 52.26250457521963 65.71189190558667 2080.0352655240576
371 53.17968575824658 67.05282439008263 2159.7294537092735
372 54.182385714451314 68.05846293448313 2233.452747501227
373 55.270107963816564 68.73544970522907 2300.952216451886
374 56.44231420504003 69.0961331477359 2362.082510700908
375 57.698424653463555 69.15763391406959 2416.7993228797386
376 59.037818406090985 68.94085813364423 2465.1508163582075
377 60.45983383368914 68.46950654563895 2507.26741018643
378 61.963768999967535 67.76915877758478 2543.351758546811
379 63.54888210781595 66.86640331179929 2573.6671970950315
380 65.21439197257881 65.78808222128694 2598.5267055329364
381 66.95947852232968 64.560641016586 2618.2819092816485
382 68.78328332510243 63.20954527182653 2633.3105390299424
383 70.6849101430175 61.75887677558946 2644.007042057072
384 72.66342551323459 60.23099914349724 2650.772421927089
385 74.71785935563838 58.64635084522983 2654.0061423919124
386 76.84720560715459 57.02331139481328 2654.0984108496114
387 79.05042288256826 55.378157836193445 2651.4241692789215
388 81.32643516169587 53.72511716077934 2646.3398441828535
389 83.67413250274427 52.07635804437678 2639.175866644057
390 86.09237178165434 50.44223938261042 2630.240979208231
391 88.57997745721441 48.83129588934174 2619.81318606541
392 91.13574236168223 47.250536501899454 2608.1465356670897
393 93.75842851664078 45.705503146192676 2595.4658693682136
394 96.44676797376516 44.20050257305876 2581.9712047555163
395 99.19946368015319 42.7387419579741 2567.8376776625496
396 102.01519036782769 41.322474485161855 2553.2166801251174
397 104.89259546698673 39.95318078755404 2538.2400984635365
398 107.83030004253087 38.63163380214488 2523.018283889709
399 110.82689975335286 37.358092020525056 2507.646881552913
400 113.8809658338428 36.13232765133209 2492.2040077245856
401 116.991046096993 34.95377850232391 2476.7562218152098
402 120.15566595846511 33.821578377512594 2461.357144189241
403 123.37332948090781 32.734658651864365 2446.051577200153
404 126.6425204377825 31.69176819740114 2430.8744249579454
405 129.96170339588494 30.69156087849453 2415.855083619143
406 133.32932481571498 29.732587496716924 2401.015114248389
407 136.74381416877247 28.81337128565538 2386.3727076003247
408 140.2035850708223 27.932394309464684 2371.940505263011
409 143.70703643010083 27.088147318063147 2357.7287782518833
410 147.2525536093848 26.279127059054904 2343.7445659274995
411 150.83850960079508 25.503849801799827 2329.9922857823326
412 154.46326621213657 24.76087456993344 2316.475454058986
413 158.12517526353903 24.04879146830699 2303.1954021827346
414 161.82257979308892 23.366235251722987 2290.1523475383515
415 165.55381527011056 22.71189348010742 2277.3461382527935
416 169.31721081468058 22.084498114157082 2264.775447705407
417 173.11109042193073 21.482829925463655 2252.438234414809
418 176.93377418962953 20.905723453910483 2240.332355991164
419 180.7835795474953 20.352064189231495 2228.4554351900565
420 184.65882248664926 19.820784467240642 2216.80457654406
421 188.55781878757517 19.310864430354865 2205.3766351128684
422 192.47888524492052 18.821332451250775 2194.168465956174
423 196.42034088743046 18.351262685752342 2183.176866600493
424 200.3805081912935 17.899772573045798 2172.3985049954354
425 204.35771428513718 17.466021444626097 2161.829973821281
426 208.35029214490365 17.049209167211725 2151.4678523881003
427 212.3565817768141 16.64857439119122 2141.308720005963
428 216.37493138662663 16.263392735849123 2131.3491559849394
429 220.40369853338578 15.892975293150153 2121.585774622408
430 224.44125126585942 15.536666087897977 2112.015114005999
431 228.48596923988094 15.193841744092751 2102.633809132899
432 232.53624481480875 14.863909747472242 2093.438577454417
433 236.59048412735643 14.546306314768877 2084.4261364218623
434 240.64710814105504 14.240494956094041 2075.5932034865436
435 244.70455366965916 13.945965685742829 2066.9365828048294
436 248.76127437283128 13.662232426489792 2058.4529789792673
437 252.81574172250447 13.388834036684957 2050.1393372462967
438 256.86644593835416 13.125331618777523 2041.992629421065
439 260.91189689089094 12.871307212007238 2034.0098273187177
440 264.9506249707349 12.62636289362662 2026.1879301878091
441 268.98118192270806 12.390119805419513 2018.5239738022071
442 273.00214164346573 12.162217093193746 2011.015017309052
443 277.0121009414551 11.942312013732025 2003.658316294667
444 281.0096802580939 11.730077830567419 1996.4511263453762
445 284.9935243491361 11.525202997232222 1989.3907030475034
446 288.96230292530845 11.327391397079577 1982.4744794864362
447 292.9147112513795 11.136358726376827 1975.6995669222815
448 296.84947070295044 10.951835263900836 1969.0633554103479
449 300.7653292803427 10.77356473628295 1962.5634461530856
450 304.66106207908496 10.601302478472434 1956.1974403529453
451 308.53547171659847 10.434814849921336 1949.9629392123775
452 312.3873887148044 10.273878681591762 1943.857543933833
453 316.2156718384866 10.118280752197228 1937.8788557197622
454 320.01920838935195 9.967818279266808 1932.0246671006512
455 323.79691445585706 9.82229606491872 1926.292505606214
456 327.5477351189684 9.681528890266168 1920.6801810169695
457 331.27064461414886 9.545340340483865 1915.1856504936054
458 334.9646464499609 9.413561642190748 1909.8068711968106
459 338.628773483797 9.286031291030321 1904.5418002872727
460 342.26208795533665 9.162594698816923 1899.3883949256801
461 345.86368147844775 9.04310385919052 1894.3446122727212
462 349.4326749923337 8.92741790174307 1889.408593821269
463 352.96821867282785 8.815400623124752 1884.5782111110827
464 356.4694918048208 8.706922896998426 1879.8516335582722
465 359.93570261689155 8.601861430367109 1875.2271309050973
466 363.3660880792924 8.500098032870842 1870.7029728938173
467 366.7599136665034 8.401519377994141 1866.2774292666923
468 370.11647308564875 8.30601677654823 1861.9487697659818
469 373.43508797211274 8.21348596176188 1857.715264133945
470 376.71510755376397 8.12382765498063 1853.5753577156563
471 379.9559082852275 8.036945405429663 1849.5272264217015
472 383.1568934536982 7.95274792351672 1845.5693490576969
473 386.31749275781647 7.871147831684974 1841.7002685980385
474 389.4371618611554 7.792061217833712 1837.918528017122
475 392.5153819218946 7.71540748060173 1834.2226702893433
476 395.55165910027006 7.641109182368385 1830.6112383890982
477 398.545524045394 7.5690919095601465 1827.082775290782
478 401.49653136305034 7.499284341872244 1823.635873089824
479 404.40425906606475 7.43161831247881 1820.269220446972
480 407.26830800883744 7.36602830441401 1816.981511283165
